experiment,repeat_id,sigma,a,direction,v_oracle,v_raw,v_iso,delta_v,treat_rate_oracle,treat_rate_raw,treat_rate_iso,raw_treated_true_positive_share,raw_treated_false_positive_share,iso_treated_true_positive_share,iso_treated_false_positive_share,mse_raw,mse_iso,cal_raw,cal_iso,t_theta,flip_rate,flip_count,beneficial_flip_rate,harmful_flip_rate,beneficial_flip_count,harmful_flip_count,beneficial_sign_share,harmful_sign_share,beneficial_value,harmful_value,mean_tau_flip_region,mean_abs_tau_flip_region,global_spearman,flip_region_spearman
sorting_additive_bias,160,0.02,-0.1,score_low_bias,0.964851907056505,0.961667124064693,0.963770982678789,0.00210385861409568,0.162,0.0024,0.1752,1,0,0.658675799086758,0.341324200913242,0.0103571882992993,0.00202454430523884,0.00955856570932597,0.000700238386798451,-0.101694502570222,0.1728,864,0.113,0.0598,565,299,0.653935185185185,0.346064814814815,0.00281045004218891,-0.00070659142809322,0.0121751077204612,0.0203532492493179,0.965216437648657,0.601699423453755
sorting_additive_bias,160,0.02,0.1,score_high_bias,0.964851907056505,0.948008521077459,0.963770982678789,0.0157624616013297,0.162,0.6074,0.1752,0.266710569641093,0.733289430358907,0.658675799086758,0.341324200913242,0.0103571882992993,0.00202454430523884,0.0111776263307203,0.000700238386798451,0.0983054974297784,0.4322,2161,0.3856,0.0466,1928,233,0.892179546506247,0.107820453493753,0.0161367945509523,-0.000374332949622613,-0.0364702952367647,0.0382025161975357,0.965216437648657,0.794168714409455
sorting_additive_bias,160,0.05,-0.1,score_low_bias,0.964851907056505,0.961567075026669,0.961647860235574,8.07852089048655e-05,0.162,0.0024,0.1964,0.833333333333333,0.166666666666667,0.475560081466395,0.524439918533605,0.011896836155007,0.00291489927077342,0.00965911116122744,0.000663886483955156,-0.104671219594201,0.194,970,0.0914,0.1026,457,513,0.471134020618557,0.528865979381443,0.00235751326445333,-0.00227672805554848,0.000416418602602307,0.0238878418556794,0.881747828005913,0.332762276060985
sorting_additive_bias,160,0.05,0.1,score_high_bias,0.964851907056505,0.945682629188282,0.961647860235574,0.015965231047292,0.162,0.6074,0.1964,0.2647349357919,0.7352650642081,0.475560081466395,0.524439918533605,0.011896836155007,0.00291489927077342,0.0112781717826218,0.000663886483955156,0.0953287804057993,0.411,2055,0.3436,0.0674,1718,337,0.836009732360097,0.163990267639903,0.0168778161471605,-0.000912585099868495,-0.0388448443973042,0.0432856478029903,0.881747828005913,0.458743760274403
sorting_additive_bias,160,0.08,-0.1,score_low_bias,0.964851907056505,0.961503561620347,0.960865177188711,-0.000638384431635553,0.162,0.0024,0.1524,0.833333333333333,0.166666666666667,0.439632545931759,0.560367454068242,0.01417375039328,0.00497249380935883,0.00957510573896039,0.000511727975553271,-0.0989382532002675,0.15,750,0.065,0.085,325,425,0.433333333333333,0.566666666666667,0.0017390049884832,-0.00237738942011882,-0.00425589621090409,0.0274426293906802,0.80563273993731,0.2111056126322
sorting_additive_bias,160,0.08,0.1,score_high_bias,0.964851907056505,0.941974529676413,0.960865177188711,0.0188906475122981,0.162,0.6074,0.1524,0.257820217319723,0.742179782680277,0.439632545931759,0.560367454068242,0.01417375039328,0.00497249380935883,0.0111941663603547,0.000511727975553271,0.101061746799732,0.455,2275,0.3654,0.0896,1827,448,0.803076923076923,0.196923076923077,0.020425428958005,-0.00153478144570684,-0.0415179066204354,0.0482641986894765,0.80563273993731,0.325047191379274
sorting_additive_bias,160,0.12,-0.1,score_low_bias,0.964851907056505,0.961389085707849,0.959198680068222,-0.0021904056396268,0.162,0.0024,0.1602,0.5,0.5,0.387016229712859,0.612983770287141,0.0181614082611322,0.00847085914625082,0.0102522465676234,0.000826351852069404,-0.0997912183325686,0.1578,789,0.0608,0.097,304,485,0.385297845373891,0.614702154626109,0.00154997640001882,-0.00374038203964555,-0.013880897589523,0.0335257188825372,0.713698821635953,0.140743095217794
sorting_additive_bias,160,0.12,0.1,score_high_bias,0.964851907056505,0.936145233204843,0.959198680068222,0.0230534468633793,0.162,0.6074,0.1602,0.245966414224564,0.754033585775436,0.387016229712859,0.612983770287141,0.0181614082611322,0.00847085914625082,0.0118713071890177,0.000826351852069404,0.100208781667431,0.4472,2236,0.3598,0.0874,1799,437,0.804561717352415,0.195438282647585,0.0247579376060253,-0.00170449074264594,-0.0515506414655173,0.0591735875417514,0.713698821635953,0.259737489782941
sorting_additive_bias,161,0,-0.1,score_low_bias,0.965045678147064,0.961762461630791,0.964982037945595,0.00321957631480374,0.1712,0.0044,0.206,1,0,0.831067961165049,0.168932038834951,0.01,0.00105235072943368,0.0114952026758753,0.000810088366786055,-0.103808183673989,0.2016,1008,0.1668,0.0348,834,174,0.827380952380952,0.172619047619048,0.0032832165162732,-6.36402014694649e-05,0.0159701206091455,0.0166014718141997,1,1
sorting_additive_bias,161,0,0.1,score_high_bias,0.965045678147064,0.948620274671988,0.964982037945595,0.0163617632736072,0.1712,0.6178,0.206,0.277112334088702,0.722887665911298,0.831067961165049,0.168932038834951,0.01,0.00105235072943368,0.00986831108749683,0.000810088366786055,0.0961918163260112,0.4118,2059,0.4118,0,2059,0,1,0,0.0163617632736072,0,-0.0397323051811733,0.0397323051811733,1,1
sorting_additive_bias,161,0.02,-0.1,score_low_bias,0.965045678147064,0.961757036508813,0.963915056718854,0.00215802021004119,0.1712,0.0044,0.2164,1,0,0.644177449168207,0.355822550831793,0.0103554572711894,0.00136159116116148,0.011261000325052,0.000665131620681782,-0.105360509052332,0.212,1060,0.135,0.077,675,385,0.636792452830189,0.363207547169811,0.00304889677212814,-0.000890876562086933,0.0101793406134019,0.0185838364821466,0.965312867828515,0.575675358026995
sorting_additive_bias,161,0.02,0.1,score_high_bias,0.965045678147064,0.948191073625059,0.963915056718854,0.0157239830937956,0.1712,0.6178,0.2164,0.277112334088702,0.722887665911298,0.644177449168207,0.355822550831793,0.0103554572711894,0.00136159116116148,0.00963410873667349,0.000665131620681782,0.0946394909476677,0.4014,2007,0.3696,0.0318,1848,159,0.920777279521674,0.0792227204783259,0.0159637279599187,-0.000239744866123035,-0.0391728527498646,0.0403673961784796,0.965312867828515,0.784376916178851
sorting_additive_bias,161,0.05,-0.1,score_low_bias,0.965045678147064,0.96156609650767,0.962227026362159,0.000660929854489289,0.1712,0.0044,0.1746,0.954545454545455,0.0454545454545455,0.528064146620848,0.471935853379152,0.011889729888471,0.00240236304802015,0.0116143794958761,0.000927202164758294,-0.100297006816009,0.1702,851,0.088,0.0822,440,411,0.517038777908343,0.482961222091657,0.00244453171206896,-0.00178360185757968,0.00388325413918497,0.0248421478827769,0.87896775227871,0.304327089237575
sorting_additive_bias,161,0.05,0.1,score_high_bias,0.965045678147064,0.946029100314063,0.962227026362159,0.0161979260480963,0.1712,0.6178,0.1746,0.275817416639689,0.724182583360311,0.528064146620848,0.471935853379152,0.011889729888471,0.00240236304802015,0.00998748790749762,0.000927202164758294,0.0997029931839909,0.4432,2216,0.365,0.0782,1825,391,0.8235559566787,0.1764440433213,0.0172189507342045,-0.00102102468610813,-0.0365476670760297,0.0411551791974562,0.87896775227871,0.453882602961562
sorting_additive_bias,161,0.08,-0.1,score_low_bias,0.965045678147064,0.961415133500462,0.957558405086762,-0.00385672841370088,0.1712,0.0044,0.3242,0.681818181818182,0.318181818181818,0.360888340530537,0.639111659469463,0.0140816998064387,0.00576606316733341,0.0114746487617728,0.000674350568658453,-0.118533278282888,0.3198,1599,0.114,0.2058,570,1029,0.356472795497186,0.643527204502814,0.00273810004284041,-0.0065948284565414,-0.0120598136763633,0.0291836413364034,0.800975970119039,0.245145098117487
sorting_additive_bias,161,0.08,0.1,score_high_bias,0.965045678147064,0.942415195995308,0.957558405086762,0.0151432090914531,0.1712,0.6178,0.3242,0.268047911945613,0.731952088054387,0.360888340530537,0.639111659469463,0.0140816998064387,0.00576606316733341,0.00984775717339427,0.000674350568658453,0.0814667217171117,0.2936,1468,0.245,0.0486,1225,243,0.834468664850136,0.165531335149864,0.0159339955193136,-0.000790786427860609,-0.0515776876411886,0.0569645161688494,0.800975970119039,0.2364526373661
sorting_additive_bias,161,0.12,-0.1,score_low_bias,0.965045678147064,0.961340178245392,0.961343227560895,3.04931550287879e-06,0.1712,0.0044,0.0168,0.636363636363636,0.363636363636364,0.619047619047619,0.380952380952381,0.0187034825670141,0.00865362226206819,0.0118215150139746,0.000833016342954349,-0.0403859641148487,0.0124,62,0.0076,0.0048,38,24,0.612903225806452,0.387096774193548,0.000155715713617002,-0.000152666398114056,0.000245912540560165,0.0248695251396015,0.691264466018579,-0.0514970663040467
sorting_additive_bias,161,0.12,0.1,score_high_bias,0.965045678147064,0.93584040047438,0.961343227560895,0.0255028270865147,0.1712,0.6178,0.0168,0.253156361281968,0.746843638718032,0.619047619047619,0.380952380952381,0.0187034825670141,0.00865362226206819,0.0101946234255962,0.000833016342954349,0.159614035885151,0.601,3005,0.455,0.146,2275,730,0.757071547420965,0.242928452579035,0.0287996791990844,-0.00329685211256967,-0.0424339884966968,0.0534052101691416,0.691264466018579,0.291826060497344
sorting_additive_bias,162,0,-0.1,score_low_bias,0.964417627768983,0.961038651075484,0.962679948693043,0.00164129761755882,0.1654,0.0028,0.3298,1,0,0.501516070345664,0.498483929654336,0.01,0.000827209250453085,0.0108755573577415,0.000313204911764785,-0.120953926651374,0.327,1635,0.1626,0.1644,813,822,0.497247706422018,0.502752293577982,0.00337897669349865,-0.00173767907593981,0.00501925876929311,0.0156472653499647,1,1
sorting_additive_bias,162,0,0.1,score_high_bias,0.964417627768983,0.948745922650622,0.962679948693043,0.0139340260424209,0.1654,0.5966,0.3298,0.277237680187731,0.72276231981227,0.501516070345664,0.498483929654336,0.01,0.000827209250453085,0.0101436169328143,0.000313204911764785,0.0790460733486257,0.2668,1334,0.2668,0,1334,0,1,0,0.0139340260424209,0,-0.05222648441687,0.05222648441687,1,1
sorting_additive_bias,162,0.02,-0.1,score_low_bias,0.964417627768983,0.961022675697989,0.963594706487868,0.00257203078987855,0.1654,0.0028,0.138,1,0,0.773913043478261,0.226086956521739,0.0103629331163865,0.00112219945586073,0.0107051253603443,0.000888469385815682,-0.0964251224614102,0.1352,676,0.104,0.0312,520,156,0.769230769230769,0.230769230769231,0.00287890458411263,-0.000306873794234055,0.0190238963748415,0.0235634495439843,0.968021563904862,0.647708603431817
sorting_additive_bias,162,0.02,0.1,score_high_bias,0.964417627768983,0.948290532643708,0.963594706487868,0.0153041738441599,0.1654,0.5966,0.138,0.277237680187731,0.72276231981227,0.773913043478261,0.226086956521739,0.0103629331163865,0.00112219945586073,0.00997318493541706,0.000888469385815682,0.10357487753859,0.4586,2293,0.4,0.0586,2000,293,0.872219799389446,0.127780200610554,0.015820221331041,-0.000516047486881071,-0.0333715086004358,0.03562204277785,0.968021563904862,0.789758872812545
sorting_additive_bias,162,0.05,-0.1,score_low_bias,0.964417627768983,0.960813600031965,0.960875218460699,6.16184287338673e-05,0.1654,0.0028,0.2268,0.714285714285714,0.285714285714286,0.489417989417989,0.510582010582011,0.0119874210270988,0.00271699201925326,0.0108578649333488,0.000366724089341659,-0.107826992911882,0.224,1120,0.109,0.115,545,575,0.486607142857143,0.513392857142857,0.00278271570784549,-0.0027210972791117,0.000275082271133014,0.0245705936917732,0.884756654462266,0.337621129435576
sorting_additive_bias,162,0.05,0.1,score_high_bias,0.964417627768983,0.945615762836258,0.960875218460699,0.0152594556244408,0.1654,0.5966,0.2268,0.274220583305397,0.725779416694603,0.489417989417989,0.510582010582011,0.0119874210270988,0.00271699201925326,0.0101259245084215,0.000366724089341659,0.0921730070881181,0.3698,1849,0.3172,0.0526,1586,263,0.857760951865873,0.142239048134127,0.0160463411837995,-0.000786885559358772,-0.041264076864361,0.0455198127181131,0.884756654462266,0.424063327373225
sorting_additive_bias,162,0.08,-0.1,score_low_bias,0.964417627768983,0.960794853505225,0.961185695045625,0.000390841540399811,0.1654,0.0028,0.0442,0.642857142857143,0.357142857142857,0.520361990950226,0.479638009049774,0.0142702936625569,0.0049135211896655,0.0112052790613324,0.00038710152736427,-0.0724973569575217,0.0414,207,0.0212,0.0202,106,101,0.51207729468599,0.48792270531401,0.000816446967436609,-0.000425605427036752,0.00944061691787094,0.0300012655669894,0.806581867399275,0.194535993765627
sorting_additive_bias,162,0.08,0.1,score_high_bias,0.964417627768983,0.941905664075022,0.961185695045625,0.0192800309706026,0.1654,0.5966,0.0442,0.265839758632249,0.734160241367751,0.520361990950226,0.479638009049774,0.0142702936625569,0.0049135211896655,0.0104733386364051,0.00038710152736427,0.127502643042478,0.5524,2762,0.4168,0.1356,2084,678,0.754525706010138,0.245474293989862,0.022006133270597,-0.00272610229999442,-0.034902300815718,0.0447723308663857,0.806581867399275,0.376197440777845
sorting_additive_bias,162,0.12,-0.1,score_low_bias,0.964417627768983,0.960772219357653,0.960774285583133,2.06622548026836e-06,0.1654,0.0028,0.0034,0.714285714285714,0.285714285714286,0.705882352941177,0.294117647058824,0.0182528581200595,0.00805037119746803,0.0110045915162855,0.000395948283295499,-0.0019728119705831,6e-04,3,4e-04,2e-04,2,1,0.666666666666667,0.333333333333333,3.5185117633614e-06,-1.45228628299949e-06,0.00344370913393651,0.00828466341060149,0.721305695764228,0.5
sorting_additive_bias,162,0.12,0.1,score_high_bias,0.964417627768983,0.937167213024942,0.960774285583133,0.0236070725581913,0.1654,0.5966,0.0034,0.248742876299028,0.751257123700972,0.705882352941177,0.294117647058824,0.0182528581200595,0.00805037119746803,0.0102726510913582,0.000395948283295499,0.198027188029417,0.5932,2966,0.4472,0.146,2236,730,0.753877275792313,0.246122724207687,0.0269732982420333,-0.00336622568384201,-0.039796143894456,0.0511455224643886,0.721305695764228,0.327886793021246
sorting_additive_bias,163,0,-0.1,score_low_bias,0.965690504138138,0.962225320680373,0.965621512701176,0.00339619202080355,0.157,0.0022,0.1256,1,0,1,0,0.01,0.000946972499609987,0.00964448719237775,0.00164308275093107,-0.0953699583411483,0.1234,617,0.1234,0,617,0,1,0,0.0033961920208035,0,0.027521815403594,0.027521815403594,1,1
sorting_additive_bias,163,0,0.1,score_high_bias,0.965690504138138,0.94971151240207,0.965621512701176,0.0159100002991059,0.157,0.5808,0.1256,0.270316804407714,0.729683195592286,1,0,0.01,0.000946972499609987,0.0122465693213558,0.00164308275093107,0.104630041658852,0.4552,2276,0.4238,0.0314,2119,157,0.931019332161687,0.0689806678383128,0.0159789917360674,-6.89914369614649e-05,-0.034951670252869,0.0352547960743165,1,1
sorting_additive_bias,163,0.02,-0.1,score_low_bias,0.965690504138138,0.962211027835306,0.964853233874444,0.00264220603913823,0.157,0.0022,0.132,1,0,0.756060606060606,0.243939393939394,0.0103675933001629,0.00117314301160006,0.00941087796366794,0.00130408532179673,-0.0963648973724031,0.1298,649,0.0976,0.0322,488,161,0.751926040061633,0.248073959938367,0.00294863598354183,-0.000306429944403496,0.0203559787298793,0.0250775495219208,0.972630419353217,0.64279430550617
sorting_additive_bias,163,0.02,0.1,score_high_bias,0.965690504138138,0.949204625053126,0.964853233874444,0.0156486088213184,0.157,0.5808,0.132,0.270316804407714,0.729683195592286,0.756060606060606,0.243939393939394,0.0103675933001629,0.00117314301160006,0.012012960092646,0.00130408532179673,0.103635102627597,0.4488,2244,0.3916,0.0572,1958,286,0.872549019607843,0.127450980392157,0.0161794491406086,-0.000530840319290151,-0.0348676667141676,0.0372332652849793,0.972630419353217,0.812588064964543
sorting_additive_bias,163,0.05,-0.1,score_low_bias,0.965690504138138,0.962095531199836,0.963228490113398,0.00113295891356258,0.157,0.0022,0.0566,0.818181818181818,0.181818181818182,0.703180212014134,0.296819787985866,0.0119331802046597,0.00276719124766478,0.009832269037477,0.00134331067877939,-0.0767241111205285,0.0544,272,0.038,0.0164,190,82,0.698529411764706,0.301470588235294,0.00142685026999961,-0.000293891356437053,0.0208264506169588,0.0316312798977328,0.898343129213725,0.197690685698066
sorting_additive_bias,163,0.05,0.1,score_high_bias,0.965690504138138,0.946593886774243,0.963228490113398,0.0166346033391553,0.157,0.5808,0.0566,0.267217630853994,0.732782369146006,0.703180212014134,0.296819787985866,0.0119331802046597,0.00276719124766478,0.012434351166455,0.00134331067877939,0.123275888879472,0.5242,2621,0.4088,0.1154,2044,577,0.77985501716902,0.220144982830981,0.0187888783231651,-0.00215427498400976,-0.0317333142677516,0.0399526007386015,0.898343129213725,0.548970724243087
sorting_additive_bias,163,0.08,-0.1,score_low_bias,0.965690504138138,0.962032098638857,0.961563901854658,-0.000468196784198738,0.157,0.0022,0.1618,0.818181818181818,0.181818181818182,0.435105067985167,0.564894932014833,0.0143905272591883,0.00523722202515806,0.00990221224172512,0.00161417863608053,-0.100473088824311,0.1596,798,0.0686,0.091,343,455,0.429824561403509,0.570175438596491,0.00209736505835155,-0.00256556184255028,-0.00293356381076898,0.0292163339655503,0.818097811379912,0.202496129661988
sorting_additive_bias,163,0.08,0.1,score_high_bias,0.965690504138138,0.942673015584493,0.961563901854658,0.0188908862701656,0.157,0.5808,0.1618,0.256542699724518,0.743457300275482,0.435105067985167,0.564894932014833,0.0143905272591883,0.00523722202515806,0.0125042943707032,0.00161417863608053,0.0995269111756886,0.419,2095,0.3404,0.0786,1702,393,0.812410501193318,0.187589498806683,0.0203266109500451,-0.00143572467987951,-0.0450856474228295,0.0519387485201064,0.818097811379912,0.345180010598102
sorting_additive_bias,163,0.12,-0.1,score_low_bias,0.965690504138138,0.961973351664293,0.961832792138002,-0.000140559526290995,0.157,0.0022,0.0522,0.636363636363636,0.363636363636364,0.432950191570881,0.567049808429119,0.0184758591853809,0.00877006011420994,0.0107703038950551,0.00184506568149925,-0.074589746100724,0.05,250,0.0212,0.0288,106,144,0.424,0.576,0.00068340708039279,-0.000823966606683824,-0.00281119052582068,0.0301474737415323,0.72287050974682,0.168731147698363
sorting_additive_bias,163,0.12,0.1,score_high_bias,0.965690504138138,0.936814296375332,0.961832792138002,0.0250184957626701,0.157,0.5808,0.0522,0.246900826446281,0.753099173553719,0.432950191570881,0.567049808429119,0.0184758591853809,0.00877006011420994,0.0133723860240332,0.00184506568149925,0.125410253899276,0.5286,2643,0.4078,0.1208,2039,604,0.771471812334468,0.228528187665532,0.0277874073256081,-0.00276891156293797,-0.0473297309168939,0.0578061272957739,0.72287050974682,0.29246416374705
